id	created_at	full_text
569810502697619456	2015-02-23 10:46:25	[nsl] update: no train service from #choachukang to #kranji. free shuttle bus service is still available between choa chu kang and kranji.
569805718712291328	2015-02-23 10:27:24	[nsl] update: no train service from #choachukang to #kranji. free shuttle bus service is still available between choa chu kang &amp; kranji.
569802019029979138	2015-02-23 10:12:42	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service is still available between choa chu kang &amp; kranji.
569797133265580033	2015-02-23 09:53:17	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service is still available between choa chu kang and kranji.
569793551367712768	2015-02-23 09:39:03	[nsl] update: commuters travelling from orchard to cck can take: 1) nsl to city hall, followed by 2) ewl to jurong east, then 3) nsl to cck.
569792288211144704	2015-02-23 09:34:02	[nsl] update: no train service from #yewtee to #kranji. foc shuttle bus service is still available between choa chu kang and kranji.
569791002686304257	2015-02-23 09:28:55	[nsl] update: commuters travelling from bishan to jurong east can take the circle line to buona vista, then transfer to the east west line.
569787110602903552	2015-02-23 09:13:27	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service is available between choa chu kang and kranji.
569782363514802176	2015-02-23 08:54:36	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service is available btwn choa chu kang and kranji.
569776611475656706	2015-02-23 08:31:44	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service available between choa chu kang and kranji.
569771540897619968	2015-02-23 08:11:35	[nsl] update: no train service from #yewtee to #kranji. free shuttle bus service available btwn choa chu kang and kranji.
569765471928520704	2015-02-23 07:47:28	[nsl] update: no train service from #yewtee to #kranji towards marina south pier. pls seek alt transport. we are working to recover service.
569760239001604096	2015-02-23 07:26:41	[nsl] update: no train service from #yewtee towards #kranji. please seek alternative transport. we are working to recover service.
569757239554125824	2015-02-23 07:14:46	[nsl] update: no train service from #yewtee to #kranji towards marinabay due to track fault.
569755101188919296	2015-02-23 07:06:16	[nsl]: no train service from #yewtee to #kranji towards marinabay. free public &amp; shuttle buses are now available at affected stations.
567532006725009408	2015-02-17 03:52:29	[update] free bus service between lakeside and clementi has ceased.
567528893016313856	2015-02-17 03:40:06	[update] train service has resumed. free bus service still available between lakeside and clementi in both directions.
567525750035578880	2015-02-17 03:27:37	[update] due to a train fault at jurong east, there will be no train service from lakeside to clementi on the east bound towards pasir ris.
567523519987077121	2015-02-17 03:18:45	[update] free bus service available between lakeside and clementi in both directions.
567521590443659264	2015-02-17 03:11:05	due to a train fault at jurong east, there will be 20 min delay from joo koon to jurong east  on the east bound line towards pasir ris.
565690714605248513	2015-02-12 01:55:51	from 15 &amp; 16 feb 2015; our double decker buses will be progressively introduced to two more bs 67 &amp; 960 respectvely. https://t.co/oahyzfm5fe
562405887457759233	2015-02-03 00:23:07	[nsl]cleared: train service between marina south pier and marinabay are running normally now. free bus service and bus bridging have ceased.
562401215821012992	2015-02-03 00:04:33	[nsl] update: train service has resumed. free bus service is still available between marina south pier and cityhall station.
562399242413543426	2015-02-02 23:56:42	[nsl] update: train service has resumed. bus bridging is available between marina south pier and marina bay.
562397136046661632	2015-02-02 23:48:20	[nsl] update: bus bridging are now available between marina south pier and marina bay.
562395290062184448	2015-02-02 23:41:00	[nsl] update: free bus service is still available between marina south pier and city hall.
562394842160832512	2015-02-02 23:39:13	nsl train service has resumed from marina bay to city hall. however, no train service between marina bay and marina south pier.
562392737001926657	2015-02-02 23:30:51	nsl free bus service between marina south pier and city hall station is still available.
562392209165524993	2015-02-02 23:28:46	nsl train service resumed from marina bay to city hall. no train service to marina south pier.
562386857590149120	2015-02-02 23:07:30	[nsl]: free bus service is available between marina south pier and cityhall in both directions.
562386632184066048	2015-02-02 23:06:36	[nsl]: estimate 20 mins additional travelling time from #marina south pier to #rafflesplace towards jurongeast due to train fault.
562193518899105794	2015-02-02 10:19:14	‘my journey, my home’ card design art competition. for more information, click on this link, http://t.co/eoqiswah0v.
560993399591796738	2015-01-30 02:50:23	[nsl] free bus service between sembawang and yiochukang has ceased.
560990485607489536	2015-01-30 02:38:49	[nsl] fault cleared: train services from #woodlands  to #yiochukang are now running normally now.
560986164128010240	2015-01-30 02:21:38	fault cleared. expect longer travel time from #woodlands towards #yiochukang. free bus available. our engineers are rectifying fault now.
560985152537374721	2015-01-30 02:17:37	[nsl] update: fault is cleared. expect 15mins additional travelling time from #woodlands to #yiochukang. free bus is available
560980442044563456	2015-01-30 01:58:54	[nsl] cleared: train services from #sembawang towards #yiochukang has resumed now.
560978597125447682	2015-01-30 01:51:34	[nsl]: estimate 20 mins additional travelling time from #sembawang to #yiochukang towards marinabay due to track fault.
558381019397505024	2015-01-22 21:49:43	train service from bishan to ang mo kio has resumed.
558377952186871808	2015-01-22 21:37:32	due to track fault, there will be additional 10mins traveling time from bishan to ang mo kio.
557081128608100353	2015-01-19 07:44:25	free bus service between admiralty and yishun has ceased.
557078004203917312	2015-01-19 07:32:00	train service from admiralty to yishun has resumed.
557075917772554240	2015-01-19 07:23:43	trains service delay for 20mins from admiralty to yishun on southbound. free bus service is available between admiralty and yishun.
547215033038413824	2014-12-23 02:20:05	[ccl] cleared: train services between #bayfront and #marinabay are now running normally.
547210536325095425	2014-12-23 02:02:13	[ccl] cleared: train services from #serangoon towards #harbourfront are now operating normally.
547209845317722112	2014-12-23 01:59:28	[ccl]: estimate 15 mins additional travelling time between #bayfront and #marinabay in both directions. we are recovering the service now.
547201772138151937	2014-12-23 01:27:23	[ccl]update: fault is cleared. expect longer travelling time from #serangoon towards #harbourfront. trains and platforms are crowded.
547199323063074816	2014-12-23 01:17:39	[ccl]: estimate 10 mins additional travelling time from #serangoon to #buonavista towards #harbourfront due to power fault.
542829683075608577	2014-12-10 23:54:16	[ewl] : free bus service between boon lay and joo koon has ceased.
542828914653941761	2014-12-10 23:51:13	[ewl] cleared: train services between #jookoon and #jurongeast are now operating normally.
542827212957687808	2014-12-10 23:44:27	[ewl] : free bus service is available between boon lay and joo koon.
542826747436093440	2014-12-10 23:42:36	[ewl]: estimate 20 mins additional travelling time from #jookoon to #jurongeast in both directions due to a train fault at joo koon.
540074563988492288	2014-12-03 09:26:24	ever wondered what happens to buses when they retire for the day? take a peek at the automated bus-wash in our depot. http://t.co/wacvkzjrqp
538983664864854016	2014-11-30 09:11:34	[ccl] cleared: train services between #one-north and #harbourfront are now operating normally.
538979550311374849	2014-11-30 08:55:13	[ccl]update: fault is cleared. expect longer travelling time between #one-north and #harbourfront. trains and platforms are crowded.
538977683477000192	2014-11-30 08:47:48	[ccl]: estimate 15 mins additional travelling time between #one-north and #harbourfront in both directions due to signal fault.
532722249355108352	2014-11-13 02:30:56	[ccl] cleared: train services between #stadium and #dhobyghaut are now operating normally.
532721408321650692	2014-11-13 02:27:35	[ccl] update: estimate 15 mins additional travelling time between #stadium and #dhobyghaut due to train fault.
532718068934266880	2014-11-13 02:14:19	[ccl]: estimate 20 mins additional travelling time from #payalebar to #dhobyghaut towards #dhobyghaut due to train fault.
529556770490822657	2014-11-04 08:52:27	[ccl] cleared: train services between #kentridge and #harbourfront are now operating normally.
529552005543378944	2014-11-04 08:33:31	[ccl]: estimate 15 mins additional travelling time between #kentridge and #harbourfront in both directions due to power fault.
528882487703789569	2014-11-02 12:13:05	gentle reminder that early closure arrangements will start monday morning, 3 nov, 12.30am for stations between admiralty to jurong east
528098121520128000	2014-10-31 08:16:18	train services on north south line are operating normally now.
528092529913131008	2014-10-31 07:54:05	estimate 15 minutes additional traveling time between kranji and admiralty on both bounds due to track fault, possibly due to lightning.
522989059761651712	2014-10-17 05:54:43	please ignore the earlier test message. all trains are running normally. we are sorry.
522987552332992512	2014-10-17 05:48:43	[nsl]: no train service between #marinabay and #marinabay in both directions. please seek alternative transport.
522323358453493760	2014-10-15 09:49:27	[nsl] cleared: train services between #marinabay and #newton are now operating normally.
522319690668855296	2014-10-15 09:34:53	[nsl] update: fault at dhoby ghaut has been cleared. expect additional 5 minutes travelling time from newton to marina bay.
522314162639089664	2014-10-15 09:12:55	update: estimated 20 mins additional traveling time between marina bay and yishun on both bounds due to a door fault at dhoby ghaut station.
522312370886963202	2014-10-15 09:05:47	[nsl]: estimate 20 mins additional traveling time between #marinabay and #newton on both bound due to door fault at dhoby ghaut station.
522310792792666112	2014-10-15 08:59:31	[nsl]: estimate 15 mins additional traveling time between #marinabay and #newton on both bound due to door fault at dhoby ghaut station.
519464196828692481	2014-10-07 12:28:10	@stevelai hi steve, thanks for your compliments! please share with us more information at http://t.co/drbgeqkffp and we'll pass it on.
516403482618626048	2014-09-29 01:45:59	[nsl] update: train service along the north south line has resumed.
516400636762390531	2014-09-29 01:34:40	[nsl] update: estimate 10mins additional travelling time from yiochukang to marinabay towards marina bay due to train fault.
516397231486689280	2014-09-29 01:21:08	[nsl] update: estimate 10 mins additional travel time from #yiochukang towards #marinabay due to train fault.
516394953396588545	2014-09-29 01:12:05	[nsl]: estimate 10 mins additional travelling time from #yiochukang  to #marinabay towards marinabay due to train fault.
514437539852079104	2014-09-23 15:34:01	update: free bus svcs and bus bridging svcs between marina bay and newton stations have ceased. we apologise for the inconvenience caused.
514432190378016768	2014-09-23 15:12:46	train services between marina bay and newton have resumed. bus bridging svcs and bus svcs between these stations are still available.
514425932195450880	2014-09-23 14:47:54	trains are travelling slower from marina bay to bishan north bound due to an earlier train fault.
514423803305160704	2014-09-23 14:39:26	the train service has resumed. we apologize for the delay.
514419399344652288	2014-09-23 14:21:56	there is no trn svc from marina bay to newton, paxs traveling to bishan and woodlands line, please transfer at buonavista and payalebar.
514413618671017985	2014-09-23 13:58:58	update: there is no train service from marina bay to newton north bound.
514411211970977793	2014-09-23 13:49:24	due to train fault at somerset station, free bus and free bus bridging service is available between marina bay and newton both bounds.
514404133151850496	2014-09-23 13:21:17	update: please expect another additional 20mins delay from marina bay to newton both bounds.
514400357527453697	2014-09-23 13:06:17	due to a train fault near somerset station, please expect additional 25mins from marina bay to newton both bounds.
512851183396876288	2014-09-19 06:30:25	[ewl] update: train services from #outrampark towards #jookoon are now operating normally.
512851032368373760	2014-09-19 06:29:49	[ewl] : update free bus service between outrampark and queenstown has ceased.
512848948793339906	2014-09-19 06:21:32	[ewl] cleared: train services from #outrampark towards #jookoon are now operating normally.
512844814501412864	2014-09-19 06:05:06	[ewl] update: train service from outrampark to jookoon has resumed service.
512843435594620928	2014-09-19 05:59:37	[ewl]:estimate 10 mins additional travelling time from #outrampark to #jookoon due to train fault.we are working to recover the service.
512841636921876480	2014-09-19 05:52:29	[ewl]: update estimate 15mins additional travelling time from #outrampark  to #jookoon  due to train fault.
512838231889424385	2014-09-19 05:38:57	[ewl]: estimate 20mins additional travelling time from #outrampark  to #joo koon  due to train fault.
510699784173129729	2014-09-13 08:01:31	update: [nsl] train service has resumed on both bounds.
510697726321774593	2014-09-13 07:53:20	update: [nsl] north bound service from marina bay to jurong east has resumed.
510697074283671552	2014-09-13 07:50:45	update: [nsl] estimate 10 mins additional travelling time from toa payoh to marina bay due to signalling fault.
510695999107379200	2014-09-13 07:46:29	update: [nsl] estimate 20 mins additional travelling time between marina bay and newton due to track fault.
510695116529360896	2014-09-13 07:42:58	[nsl]: estimate 20 mins additional travelling time between marina bay and newton
506451474021224449	2014-09-01 14:40:15	update : [nsl] free bus service from toa payoh to marina bay has ceased.
506445383086526464	2014-09-01 14:16:03	update : [nsl] train service from toa payoh to newton has resumed. free bus service is still available from toa payoh to marina bay.
506442287455285249	2014-09-01 14:03:45	update : [nsl] free bus service is available from tao payoh to marina bay.
506442024799584256	2014-09-01 14:02:42	update : [nsl] due to a train fault near novena, please expect additional traveling time of 30 mins from tao payoh to newton.
506437351271190528	2014-09-01 13:44:08	[nsl]: estimate 30 mins additional travelling time from #toapayoh to #marina bay towards marinabay due to train fault.
500286613616734209	2014-08-15 14:23:18	@puckalrave thank you for the compliments! could you tell us when you board the train and from which station?
496903734664769536	2014-08-06 06:20:57	revamped our fb with fresh content since 1 aug. latest post on our locomotives: https://t.co/wwjoenvper http://t.co/cnawjshljr
492961991955214337	2014-07-26 09:17:52	[ewl] cleared: train services from #outrampark towards #kallang are now operating normally.
492955678500073473	2014-07-26 08:52:47	[ewl] update: estimate 20 mins additional travel time from outrampark towards kallang due to rail defect. we are working to recover service.
492948938052231169	2014-07-26 08:26:00	[ewl]: update: estimate 20 mins additional travelling time from #outrampark to #kallang towards pasirris due to rail defect.
492948486946435072	2014-07-26 08:24:12	[ewl]: estimate 20 mins additional travelling time from #outrampark to #lavender towards pasirris due to rail defect.
492588979485548545	2014-07-25 08:35:39	lookout for these stickers on our buses &amp; trains! get them from our staff if you need a seat! http://t.co/nyeg7lfaha http://t.co/gjmegdejni
492224011951022080	2014-07-24 08:25:24	smrt train services and selected bus services will be extended for the eve of hari raya puasa on 27 july. read more: http://t.co/n9icfua15z
491775267656839168	2014-07-23 02:42:15	[nsl]update: free bus service from #marinabay to #toapayoh  has ceased.
491765828828684288	2014-07-23 02:04:44	[nsl] cleared: train services from #toapayoh towards #marinabay are now running normally.
491762909689544704	2014-07-23 01:53:08	[nsl]update: free bus service between #toapayoh and #marinabay in both directions is available.
491758196969971712	2014-07-23 01:34:25	[nsl]update: trains are moving at a slower speed from #toapayoh to #newton towards #marinabay.
491756950514700289	2014-07-23 01:29:28	@smrt_singapore: [nsl]update: free bus service from #toapayoh to #newton towards #marinabay is available.
491755649588404225	2014-07-23 01:24:17	[nsl]update: free bus service from #toapayoh to #newton  is available.
491754506229530624	2014-07-23 01:19:45	[nsl]update: estimate 40mins additional travelling time from #toapayoh to #newton towards marinabay due to train fault.
491752974696214529	2014-07-23 01:13:40	[nsl]: estimate 20 mins additional travelling time from #toapayoh to #newton towards marinabay due to train fault.
491148129081634816	2014-07-21 09:10:13	harmony starts with me &amp; u! smrt passenger service div won 3rd prize in mom's photo contest! http://t.co/7rp7xpnkwu http://t.co/mlc3a0n5kp
490340333079625730	2014-07-19 03:40:20	got a flat battery? we've installed several charging points so you can make a quick charge! http://t.co/5a1wwrtljs http://t.co/4noieezrgr
490012762043457538	2014-07-18 05:58:41	[ewl update]: train service from city hall to outram park towards joo koon is operating normally now.
490009919395868672	2014-07-18 05:47:23	due to a train fault near city hall, please expect 15 mins additional traveling time from city hall to outram park towards joo koon.
489814562066030592	2014-07-17 16:51:06	[ewl] update: free bus services at #tampines have ceased.
489813550425075712	2014-07-17 16:47:05	[ewl] cleared: train services from #tampines towards #pasirris has resumed.
489808117866037248	2014-07-17 16:25:30	[ewl]: estimate 20 mins additional travelling time from #tampines to #pasirris due to track fault. free bus is available at #tampines.
489721796619296769	2014-07-17 10:42:29	congrats seah june woei for winning workplace safety &amp; health award for supervisors 2014 award http://t.co/ribfl8aqgl http://t.co/9gahaia3q5
488986847838625793	2014-07-15 10:02:04	natural light – the most efficient way to save electricity! can you #guessthestations? http://t.co/65qdzlv8mp
488613430467641344	2014-07-14 09:18:14	the sound of music is now showing at marina bay sands! hop off the ccl at bayfront station! http://t.co/p3ibn37biu
487514840550739968	2014-07-11 08:32:50	fancy winning a pair of ndp tickets? be spotted with the ndp 2014 badge at kallang wave near stadium stn (cc6)! http://t.co/qrjgax5oaz
487165722775150592	2014-07-10 09:25:34	speed restrictions are necessary so trains can continue operating safely &amp; smoothly. for more: http://t.co/rf8gcb4m8s http://t.co/kzx3kh8bqu
486822206458974208	2014-07-09 10:40:33	smrt has signed a collective agreement enabling our bus &amp; train staff to grow in their career! http://t.co/4bjop08puf http://t.co/idu9dt6fdv
486386158637563905	2014-07-08 05:47:51	coming your way in 2015: 2 new exits @ clementi station (ew23), providing more accessibility! http://t.co/o30b73gxuq
486337707249913856	2014-07-08 02:35:19	@milkfrostpublic hi pauline. when and where, towards which direction did this happen?
486337557370650627	2014-07-08 02:34:44	@shutha75 hi shutha. bus svc 506 is run by sbs transit. perhaps you may want to leave your feedback with them. thank you.
486337300574400513	2014-07-08 02:33:42	@ahtongheehee hi weitong. did you manage to get the bus plate number?
485732884267798529	2014-07-06 10:31:58	smrt double decker begin service sun 13/7/14. more services running double deckers by year end http://t.co/j0lajmikph http://t.co/xmka2isfnj
484988382359977984	2014-07-04 09:13:35	have you tried xin mei xiang lor mee? sought by many, it is at old airport food center near mountbatten stn (cc7)! http://t.co/xogr4wqvxo
484876139144286208	2014-07-04 01:47:34	@pam_s hi there. could you share with us the cabin number located at the ends of the cabin?
484173474433216514	2014-07-02 03:15:26	@veldachew we appreciate the highlight, velda! do let us pass this on.
484172868322734080	2014-07-02 03:13:01	@terhhua bingo! good guess!
484171650313621504	2014-07-02 03:08:11	@gezhuoran hi there, thankd for flagging this to us. do let us know more about this. are you facing this issue daily &amp; at any specific time?
484169657587204097	2014-07-02 03:00:16	be greeted by buskers at platforms &amp; specially themed train carriages when you commute on the nsewl. spotted any? http://t.co/fa6wjiwk0i
483816437509668865	2014-07-01 03:36:42	@strangelaydee hi there. how long was the wait?
483620220624314368	2014-06-30 14:37:00	@chinkiatweets hi there. which station and line are you referring to? we'll highlight our team. thank you.
483620059328151552	2014-06-30 14:36:22	@sliderdimension how about look-ahead larry?
483619964734029824	2014-06-30 14:35:59	@veldachew hi velda. where and when are you referring to? do highlight which line. we'll inform our relevant team. thank you.
483619750166016003	2014-06-30 14:35:08	@joelgjw hi joel. where and when did this happen? let us know and we'll highlight our team. thank you.
483535662126075905	2014-06-30 09:01:00	always make sure to look ahead while getting on and off the escalator! http://t.co/tukegpeehl
483436917791264770	2014-06-30 02:28:37	@emrap_ we have noted our team. thank you for sharing with us your feedback. have a nice day!
483429295537147904	2014-06-30 01:58:20	@emrap_ could you share with us the time that this occurred? it'll help if you have the bus plate number. either way, we'll alert our team.
483424849667166208	2014-06-30 01:40:40	@sicsurya hi there. you may share it with us here and we'll alert our team.
483424757488967681	2014-06-30 01:40:18	@tracesoflexi oh dear. this is not what we had in mind. could you tell us where and when this happened, and which bus service?
483424584578760704	2014-06-30 01:39:37	@asyhhie hi asyurah. where and when did you board the train and towards which direction? do let us know. thank you.
483424221838581760	2014-06-30 01:38:10	@sausbaus hi there. where and when did you experience this? we'll take note and alert the team. thank you for your feedback.
483424087511818241	2014-06-30 01:37:38	@emrap_ hi there. are you able to share more of what happened?
482470934998032384	2014-06-27 10:30:09	@ailnaik hi ailn. thanks for flagging this up to us. we will be sharing this with our team. thank you.
482423567028473856	2014-06-27 07:21:56	@ailnaik hi ailn. which bus service were you on, and where did this occur?
482403232216391680	2014-06-27 06:01:07	.@baybeats festival is back with some of the best local &amp; regional music acts! hop off at esplanade stn this weekend! http://t.co/5rvu193ipi
482357765495472128	2014-06-27 03:00:27	@limck23 thanks for the suggestion! we will highlight it to our team. thank you.
482353111520907265	2014-06-27 02:41:58	@limck23 customers to take away and have it after they've left the station premises. hope this clears the air! ☺️
482352969979940864	2014-06-27 02:41:24	@limck23 hi there. eating and drinking within stations and trains are still prohibited. though having koi at amk is added convinience for
482163199672713218	2014-06-26 14:07:19	@jookuang hi terence. thanks for highlighting this to us. we will be sharing this with our team and will let you know of updates. thank you.
482162885343182850	2014-06-26 14:06:04	@dylanheng1974 hi dylan. thanks for highlight this to us. we'll alert the team.
482086087267860480	2014-06-26 09:00:54	get a first-hand look at the sports hub open house tmrw &amp; sat! drop at stadium stn &amp; a short walk will take you there http://t.co/jlrivwyivl
481760302204063744	2014-06-25 11:26:21	@kinwah56 hi there. hang on while we do a check on this. thank you
481723777487622144	2014-06-25 09:01:13	love chapteh? hop off the train @ bugis stn &amp; visit little children museum at bussorah st &amp; feel the kampong spirit! http://t.co/npt1uqkkih
481692908232273920	2014-06-25 06:58:33	@limck23 hi there! thanks for highlight this to us. we will share it with the team.
481622520240422912	2014-06-25 02:18:51	@_purpurskies understand your frustrations. we'll highlight this to the the relevant teams. thank you.
481620829747171328	2014-06-25 02:12:08	@davienne we'll flag it to the team and see if they can release it to the wild
481620406936162304	2014-06-25 02:10:27	@_purpurskies we understand that and will flag up to the management however, it is advisable to let others alight before boarding the train.
481612522508668928	2014-06-25 01:39:07	@_purpurskies oh dear! sorry about that. care to share with us what happened?
481612339670552576	2014-06-25 01:38:24	@astyrred that's the way! queue up and enter in an orderly fashion... while looking good in the morning!
481612163459452929	2014-06-25 01:37:42	@aldrinathan hi aldrin. sorry to hear that. how long have you been waiting for the bus.
481611788648067073	2014-06-25 01:36:12	@_1sma yes, it's macritchie!
481316417157869568	2014-06-24 06:02:30	be sure to look straight ahead to avoid a “bumpy” day! http://t.co/nobjm1sjla
481257736944885760	2014-06-24 02:09:20	@digitalmozart we might even share it on our page!
481257641897754624	2014-06-24 02:08:57	@digitalmozart we definitely love this. and nice write up too!
481247112265351169	2014-06-24 01:27:07	@richardjang hi richard. thanks for flagging this up to us. we'll alert our team and look into this. thank you
481246458495004672	2014-06-24 01:24:31	@anointedhope hi leslie. which part of the nsl are you experiencing this?
481019429220667393	2014-06-23 10:22:23	@crispyyang hi wai yeong. when did this happen? we'll do a check on this.
481018860686938112	2014-06-23 10:20:07	@mccysg @hellofrmsg @kuekj @sgsportshub we sure want to see the new sports hub too!
481018680914886656	2014-06-23 10:19:25	@hellofrmsg we saw that you were doing #sgsnaps and thought it'll be nice to join in! ☺️
481018450647584769	2014-06-23 10:18:30	@lejeremiah wow we love this!
480998825801179136	2014-06-23 09:00:31	got on our trains recently? share your #sgsnaps with us! http://t.co/flukfbpkv2
479912503644655617	2014-06-20 09:03:51	#flashbackfriday know your singapore? this picture was taken in 1986! can you guess the location? http://t.co/eyrppqgxsv
479815502722629632	2014-06-20 02:38:25	bus svc 67 &amp; 857 will be diverted for temple consecration ceremony on sun 22/06/14, 3am - 4pm http://t.co/6jh8zch7ae http://t.co/qirgxr9lh9
479563024412327936	2014-06-19 09:55:09	the first of 13 new train-cars for bplrt is here! additional trains will ease crowding &amp; increase peak-hour capacity. http://t.co/xcuv6qvpsv
479449159880032256	2014-06-19 02:22:42	@bbeeping we're glad to have you on our trains! see you again soon!
479191147886022656	2014-06-18 09:17:27	what if train stations were anime characters based on the activities carried out in the area? http://t.co/bj2qcxlisj http://t.co/0dpv6c9eqb
478827504656867328	2014-06-17 09:12:27	keep your phones away and don’t get distracted while you’re on the escalator! http://t.co/slwfzwwp4z
478735958049705985	2014-06-17 03:08:41	parts of roads will be closed for #ndp2014 rehearsals &amp; the actual parade. details here: http://t.co/wb6ftgcnwq http://t.co/yz2slvg4gn
478471198875992064	2014-06-16 09:36:38	can you guess which station features this spectacular sunrise view? http://t.co/cqvit8xzyq
478345577877368832	2014-06-16 01:17:27	route diversion for bus services 178 and 180 due to jurong lake run 2014 on 21 june 2014 http://t.co/fgwmqxwmy0 http://t.co/npimyzkt1r
478153763849392128	2014-06-15 12:35:15	@davienne also, naming of station is lta's responsibility after public consultation. perhaps a tribute? :) hope this helps!
478153378938122242	2014-06-15 12:33:43	@davienne hey huiwen! interesting! one-north is a business park developed by jtc corporation with r&amp;d and high-tech reasearch facilities.
478152062518038528	2014-06-15 12:28:30	@howwow oh dear! we hope this person didn't disturb you too much!
478151071076872192	2014-06-15 12:24:33	@sailesh88 aww! we appreciate your support. thank you so much. we hope you have a lovely week ahead!
478149468965961730	2014-06-15 12:18:11	@khairrifaie hi there. would you like to share with us more of your experience? perhaps we may be able to assist you.
478148512454946818	2014-06-15 12:14:23	@shijietay hi shijie. hopefully it wasn't too much trouble. did you have to wait long?
478147018917826561	2014-06-15 12:08:27	@stizel hi yongshen. where are you experiencing this? do let us know. thank you.
477375348514889728	2014-06-13 09:02:06	take in the picturesque sunsets near labrador station (cc27) &amp; check out the old labrador jetty built back in 1962! http://t.co/88xjuqbekm
477013852907786240	2014-06-12 09:05:39	mr tan lost his wedding ring in a taxi. what taxi driver uncle ming did will warm your heart! http://t.co/iufvl4rzbz http://t.co/gighvzy15u
476853929590784000	2014-06-11 22:30:10	[nsl] cleared: train services between #yewtee and #sembawang are now running normally. free bus services have ceased.
476844642177011712	2014-06-11 21:53:16	[nsl] cleared: train services between #yewtee and #sembawang are now running normally.
476837432382337024	2014-06-11 21:24:37	[nsl] update: free public &amp; shuttle buses are now available at affected stations between #yewtee and #sembawang.
476836483257495552	2014-06-11 21:20:51	due to sleeper replacement works,there will be no train service between sembawang and yew tee stations.
476657164358934528	2014-06-11 09:28:18	breakfast is the most important meal of the day! enjoy free travel on mrt &amp; alight at the cbd stations before 7.45am! http://t.co/dkb3avcm6d
476288293869338625	2014-06-10 09:02:32	make sure your shoe laces are tied before you get on the escalator to prevent them from getting caught! http://t.co/wdou0dw4ma
475927288987385858	2014-06-09 09:08:02	3,600 int'l athletes hand-crafted individual ceramic tiles forming a mosaic mural @ esplanade stn (cc3) for #yog2010! http://t.co/bkudn6ceap
474747797099380736	2014-06-06 03:01:09	time for a real life #flashbackfriday at @natlmuseum_sg near dhoby ghaut (ns24/cc1) or bras basah (cc2) station! http://t.co/iywimbpsbb
474438761011367937	2014-06-05 06:33:09	station manager kendrik ho went the extra mile, offering umbrellas to commuters on a rainy day http://t.co/dcha5eqnxj http://t.co/gdaco212no
474023595388063744	2014-06-04 03:03:26	the mural, aptly called 'through the looking glass' reflects our colourful and vibrant city. time to #guessthestation http://t.co/s8zquxmauu
473670593061982208	2014-06-03 03:40:44	aren’t we all guilty of this at one point or another? #peopleintransit http://t.co/5jpmsrpkse
473375106735939585	2014-06-02 08:06:34	stay safe and hold on tight to the handrails when travelling on the escalator. http://t.co/mfo6dterqg
472630339043487744	2014-05-31 06:47:08	@rapunzelfanatic close, but there's a station that's even closer! city hall! :)
472629911480303616	2014-05-31 06:45:26	@superhyperbiol hi rasheeda. could you perhaps elaboroate more on your feedback? thank you.
472629740944113665	2014-05-31 06:44:45	@skyqiugw ages since you took the train? well, then, welcome back! :)
472629410336493568	2014-05-31 06:43:27	@asingaporedream hi there. thanks for sharing your feedback with us. we'll be sharing it with the buses team to look into this. thank you.
472627363692285952	2014-05-31 06:35:19	@yishishere hey yishu. we hope that you got home safe, especially late at night! where were you and which bus service did you take?
472626901328990208	2014-05-31 06:33:28	@redwhiteroses hey samantha! we hope you have a fun and safe trip!
472626806944583680	2014-05-31 06:33:06	@naughtyboy_90 take care and have a safe trip!
472626126678814720	2014-05-31 06:30:24	@psychiceugenio hi eugene. sorry to hear that. which bus service were you waiting for and which direction were you headed to?
472625460325539841	2014-05-31 06:27:45	@jessicabooknote hi jessica. could you recall the cabin number of the train you were in?
472263930102812672	2014-05-30 06:31:09	@gggnef hi feng. we appreciate the feedback. we will share this with the team.
472263664204931072	2014-05-30 06:30:06	@rapunzelfanatic you're almost there but there's another station that's even closer to central fire station! here's a hint: it's in the city
472263456448462848	2014-05-30 06:29:16	@shreeni oh you were so close but your answers are not right! try again for 2 &amp; 3!
472263207675908096	2014-05-30 06:28:17	@badrulhazim98 yup! but what about the other three? make your guesses! :d
472262919678222336	2014-05-30 06:27:08	@supsupsui hi shu han. thanks for the feedback. we will share with the buses team on the frequency. thank you.
472262645697892352	2014-05-30 06:26:03	@jwlltn hi jowell. we apologize for this. where were you when you had this experience?
472260589633282048	2014-05-30 06:17:53	@imm0ral be sure to check the direction of the trains at city hall since they're a cross-platform interchange!
472259598372466688	2014-05-30 06:13:57	#flashbackfriday in 1993, a series of commemorative transitlink cards were designed in the spirit of the sea games! http://t.co/gzl0gl1ejg
471850270100422656	2014-05-29 03:07:25	how well do you know singapore? can you tell which stations are nearby these iconic landmarks? http://t.co/eygpgc4dqb
471578077844082688	2014-05-28 09:05:49	smrt won gold at the hr excellence award for excellence in compensation &amp; benefits strategy! http://t.co/mmddzquz7t http://t.co/y33d1dunpa
471150130683330562	2014-05-27 04:45:19	[ccl] cleared: train services between #caldecott and #harbourfront are now operating normally.
471139431064166400	2014-05-27 04:02:48	[ccl]update: fault is cleared. expect longer travelling time from #caldecott towards #harbourfront. trains and platforms are crowded.
